"ID","COMPLEX_ID","NAME",,
2265,644,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад №367",,
2266,644,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №1299",,
2267,645,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1688",,
2268,645,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №1355",,
2269,645,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №2559",,
2270,646,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1352",,
2271,646,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 375",,
2272,646,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1651",,
2273,646,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 1652",,
2274,647,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2072",,
2275,647,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 527",,
2276,647,"в. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1617",,
2277,647,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2404",,
2278,648,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 364",,
2279,648,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1205",,
2280,648,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1813",,
2281,648,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2198",,
2282,649,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2036",,
2283,649,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2552",,
2284,650,"а. Государственное бюджетное образовательное учреждение города Москвы центр образования № 1048 ",,
2285,650,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1690",,
2286,651,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 351",,
2287,651,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 434",,
2288,652,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка № 1269",,
2289,652,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 450",,
2290,652,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида с приоритетным осуществлением деятельности по художественно-эстетическому развитию детей № 1910",,
2291,653,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 319",,
2292,653,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 296",,
2293,653,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 781",,
2294,654,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 448",,
2295,654,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 7",,
2296,655,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1035",,
2297,655,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 1332",,
2298,656,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 360",,
2299,656,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» № 349",,
2300,656,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 585",,
2301,656,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 172",,
2302,657,"а. Государственное бюджетное образовательное учреждение города Москвы центр образования № 429 «Соколиная гора»",,
2303,657,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2566",,
2304,657,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 306",,
2305,657,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 210",,
2306,658,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №273",,
2307,658,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 475",,
2308,659,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка и музыки №368 «Лосиный остров»",,
2309,659,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №1747",,
2310,659,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад №2676",,
2311,660,"а. Государственное бюджетное образовательное учреждение города Москвы лицей №1598",,
2312,660,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1077",,
2313,660,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2727",,
2314,660,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 2301",,
2315,660,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 865",,
2316,660,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1010",,
2317,660,"ё. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 930",,
2318,660,"ж. Государственное бюджетное образовательное учреждение города Москвы детский сад № 522",,
2319,661,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №347",,
2320,661,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида №338",,
2321,662,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №428",,
2322,662,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №1224",,
2323,662,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида №2155",,
2324,663,"а. Государственное бюджетное образовательное учреждение города Москвы центр образования № 1476",,
2325,663,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 377",,
2326,663,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 991",,
2327,663,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2505",,
2328,663,"д. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1352",,
2329,664,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 400",,
2330,664,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2229",,
2331,664,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1008",,
2332,664,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 1898",,
2333,665,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1021",,
2334,665,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2418",,
2335,665,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2613",,
2336,666,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов№ 1690 «Преображенская школа»",,
2337,666,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2670",,
2338,666,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2518",,
2339,667,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1246",,
2340,667,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1957",,
2341,667,"в. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 780",,
2342,668,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 376",,
2343,668,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 778",,
2344,668,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1808",,
2345,669,"а. Государственное бюджетное образовательное учреждение города Москвы гимназия № 1563",,
2346,669,"б. Государственное бюджетное образовательное учреждение города Москвы прогимназия № 1749",,
2347,669,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 558",,
2348,670,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 810",,
2349,670,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 407",,
2350,670,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1540",,
2351,671,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2032",,
2352,671,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2550",,
2353,671,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2551",,
2354,672,"а. Государственное бюджетное образовательное учреждение города Москвы центр образования № 1925",,
2355,672,"б. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 2350",,
2356,673,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 650",,
2357,673,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 911",,
2358,674,"а. Государственное бюджетное образовательное учреждение города Москвы гимназия №1505 «Московская городская педагогическая гимназия-лаборатория»",,
2359,674,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1032",,
2360,674,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 888",,
2361,675,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 664",,
2362,675,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2443",,
2363,676,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 647",,
2364,676,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1422",,
2365,676,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 419",,
2366,677,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 633",,
2367,677,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1559",,
2368,677,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2553",,
2369,677,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 760",,
2370,677,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 2027",,
2371,678,"а. Государственное бюджетное образовательное учреждение города Москвы центр образования № 1852",,
2372,678,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 681",,
2373,678,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 354",,
2374,678,"г. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1908",,
2375,678,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1547",,
2376,678,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1216",,
2377,679,"а. Государственное бюджетное образовательное учреждение города Москвы Измайловская гимназия № 1508",,
2378,679,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 660",,
2379,679,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 687",,
2380,679,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2251",,
2381,680,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 445",,
2382,680,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №707",,
2383,680,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 573",,
2384,681,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 402",,
2385,681,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №891 имени Алии Молдагуловой",,
2386,681,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 761",,
2387,681,"г. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 856",,
2388,681,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 880",,
2389,682,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 920",,
2390,682,"б. Государственное бюджетное образовательное учреждение города Москвы детского сад №2675",,
2391,682,"в. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1622",,
2392,683,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2035",,
2393,683,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад №2614",,
2394,683,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2615",,
2395,684,"а. Государственное бюджетное образовательное учреждение города Москвы гимназия № 1512",,
2396,684,"б. Государственное бюджетное образовательное учреждение города Москвы Прогимназия №1753",,
2397,684,"в. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1150",,
2398,684,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 94",,
2399,685,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1268",,
2400,685,"б. Государственное бюджетное образовательное учреждение города Москвы прогимназия №1718",,
2401,686,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 1022",,
2402,686,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1904",,
2403,686,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 85",,
2404,687,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучение английского языка № 1389",,
2405,687,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 634",,
2406,687,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 813",,
2407,687,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1009",,
2408,687,"д. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1039",,
2409,688,"а. Государственное бюджетное образовательное учреждение города Москвы Центр образования «Школа здоровья» № 449",,
2410,688,"б. Государственное бюджетное образовательное учреждение города Москвы детского сада №140",,
2411,688,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 227",,
2412,688,"г. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 777",,
2413,689,"а. Государственное бюджетное образовательное учреждение города Москвы гимназия № 1748 «Вертикаль»",,
2414,689,"б. Государственное бюджетное образовательное учреждение города Москвы детского сада компенсирующего вида №1078",,
2415,689,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 606",,
2416,689,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 277",,
2417,690,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 835",,
2418,690,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 373",,
2419,690,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 989",,
2420,690,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1872",,
2421,690,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад № 357",,
2422,691,"а. Государственное бюджетное образовательное учреждение города Москвы Гимназия № 1504",,
2423,691,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 868",,
2424,691,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 899",,
2425,691,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 1286",,
2426,692,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2033",,
2427,692,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №2565",,
2428,693,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 922 ",,
2429,693,"б. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2554",,
2430,693,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1902",,
2431,693,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 1371",,
2432,693,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 47",,
2433,693,"е. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 1035",,
2434,694,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 783 ",,
2435,694,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 787 имени А.Н. Савельева",,
2436,694,"в. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 753",,
2437,694,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1909",,
2438,694,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1551",,
2439,694,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2651",,
2440,695,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 403",,
2441,695,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 419",,
2442,695,"в. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 646",,
2443,695,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 14",,
2444,695,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад № 240",,
2445,695,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 337",,
2446,695,"ё. Государственное бюджетное образовательное учреждение города Москвы детский сад № 415",,
2447,695,"ж. Государственное бюджетное образовательное учреждение города Москвы детский сад № 461",,
2448,695,"з. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 589",,
2449,695,"и. Государственное бюджетное образовательное учреждение города Москвы детский сад № 617",,
2450,695,"к. Государственное бюджетное образовательное учреждение города Москвы детский сад № 793",,
2451,695,"к. Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка-детский сад № 837",,
2452,695,"л. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1084",,
2453,695,"м. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1127",,
2454,696,"а. Государственное бюджетное образовательное учреждение города Москвы центр образования № 1475",,
2455,696,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 766",,
2456,696,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 1289",,
2457,696,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1157",,
2458,696,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2671",,
2459,696,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1402",,
2460,697,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» № 892",,
2461,697,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа «Школа здоровья» № 404",,
2462,697,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 876",,
2463,697,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1528",,
2464,697,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад № 1527",,
2465,698,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1167",,
2466,698,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1320",,
2467,698,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад с этнокультурным (татарским) компонентом образования №318",,
2468,698,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад № 699",,
2469,698,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 1764",,
2470,698,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад № 2442",,
2471,699,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 799",,
2472,699,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 905",,
2473,699,"в. Государственное бюджетное образовательное учреждение города Москвы начальная школа-детский сад № 1886",,
2474,699,"г. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1038",,
2475,699,"д. Государственное бюджетное образовательное учреждение города Москвы детский сад № 933",,
2476,699,"е. Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1761",,
2477,700,"а. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1078",,
2478,700,"б. Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 316",,
2479,700,"в. Государственное бюджетное образовательное учреждение города Москвы детский сад № 144",,
